"pp","age","gender","duration","consent","iphone","installed_whatsapp","installed_facebook","installed_messenger","installed_instagram","installed_snapchat","instructions_timer","attention_check","app","rating","timer","category"
"15",25,"Female",129,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",26.467,"No","weather",0,5.15,"neutral"
"15",25,"Female",129,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",26.467,"No","whatsapp",52,2.222,"low"
"15",25,"Female",129,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",26.467,"No","whatsapp1",64,3.563,"high"
"16",19,"Female",129,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.159,"No","calculator",-72,2.71,"neutral"
"16",19,"Female",129,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.159,"No","clock",-100,3.874,"neutral"
"16",19,"Female",129,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.159,"No","facebook",45,1.983,"low"
"16",19,"Female",129,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.159,"No","facebook1",-28,5.193,"high"
"16",19,"Female",129,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.159,"No","instagram",-86,5.03,"low"
"16",19,"Female",129,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.159,"No","instagram1",-100,3.418,"high"
"16",19,"Female",129,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.159,"No","messenger",56,2.968,"low"
"16",19,"Female",129,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.159,"No","messenger1",75,2.683,"high"
"16",19,"Female",129,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.159,"No","notes",-62,3.713,"neutral"
"16",19,"Female",129,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.159,"No","settings",-22,4.9,"neutral"
"16",19,"Female",129,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.159,"No","snapchat",56,1.953,"low"
"16",19,"Female",129,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.159,"No","snapchat1",29,2.771,"high"
"16",19,"Female",129,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.159,"No","weather",71,2.678,"neutral"
"16",19,"Female",129,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.159,"No","whatsapp",78,2.713,"low"
"16",19,"Female",129,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.159,"No","whatsapp1",72,2.865,"high"
"17",24,"Male",289,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",72.051,"No","calculator",8,11.877,"neutral"
"17",24,"Male",289,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",72.051,"No","clock",-12,7.196,"neutral"
"17",24,"Male",289,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",72.051,"No","facebook",61,5.009,"low"
"17",24,"Male",289,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",72.051,"No","facebook1",61,4.787,"high"
"17",24,"Male",289,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",72.051,"No","instagram",100,3.006,"low"
"17",24,"Male",289,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",72.051,"No","instagram1",100,4.092,"high"
"17",24,"Male",289,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",72.051,"No","messenger",21,6.684,"low"
"17",24,"Male",289,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",72.051,"No","messenger1",31,4.715,"high"
"17",24,"Male",289,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",72.051,"No","notes",-45,7.229,"neutral"
"17",24,"Male",289,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",72.051,"No","settings",-47,3.809,"neutral"
"17",24,"Male",289,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",72.051,"No","snapchat",70,5.923,"low"
"17",24,"Male",289,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",72.051,"No","snapchat1",63,24.304,"high"
"17",24,"Male",289,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",72.051,"No","weather",23,4.47,"neutral"
"17",24,"Male",289,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",72.051,"No","whatsapp",77,4.198,"low"
"17",24,"Male",289,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",72.051,"No","whatsapp1",73,3.902,"high"
"18",24,"Female",113,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.776,"No","calculator",93,3.039,"neutral"
"18",24,"Female",113,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.776,"No","clock",90,2,"neutral"
"18",24,"Female",113,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.776,"No","facebook",71,2.368,"low"
"18",24,"Female",113,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.776,"No","facebook1",96,5.748,"high"
"18",24,"Female",113,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.776,"No","instagram",100,3.43,"low"
"18",24,"Female",113,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.776,"No","instagram1",96,2.234,"high"
"18",24,"Female",113,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.776,"No","messenger",100,3.106,"low"
"18",24,"Female",113,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.776,"No","messenger1",98,2.252,"high"
"18",24,"Female",113,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.776,"No","notes",59,3.065,"neutral"
"18",24,"Female",113,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.776,"No","settings",-27,8.283,"neutral"
"18",24,"Female",113,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.776,"No","snapchat",-89,3.257,"low"
"18",24,"Female",113,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.776,"No","snapchat1",-90,4.04,"high"
"18",24,"Female",113,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.776,"No","weather",0,3.736,"neutral"
"18",24,"Female",113,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.776,"No","whatsapp",96,2.076,"low"
"18",24,"Female",113,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.776,"No","whatsapp1",88,1.943,"high"
"19",20,"Female",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",70.531,"No","calculator",-27,2.674,"neutral"
"19",20,"Female",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",70.531,"No","clock",-64,2.749,"neutral"
"19",20,"Female",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",70.531,"No","facebook",-85,4.942,"low"
"19",20,"Female",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",70.531,"No","facebook1",-100,2.041,"high"
"19",20,"Female",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",70.531,"No","instagram",27,2.764,"low"
"19",20,"Female",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",70.531,"No","instagram1",49,3.418,"high"
"19",20,"Female",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",70.531,"No","messenger",35,2.578,"low"
"19",20,"Female",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",70.531,"No","messenger1",59,28.843,"high"
"19",20,"Female",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",70.531,"No","notes",-79,2.526,"neutral"
"19",20,"Female",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",70.531,"No","settings",-51,3.614,"neutral"
"19",20,"Female",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",70.531,"No","snapchat",-92,2.458,"low"
"19",20,"Female",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",70.531,"No","snapchat1",-94,2.659,"high"
"19",20,"Female",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",70.531,"No","weather",35,18.332,"neutral"
"19",20,"Female",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",70.531,"No","whatsapp",-59,3.906,"low"
"19",20,"Female",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",70.531,"No","whatsapp1",-82,3.28,"high"
"20",25,"Female",227,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",61.338,"No","calculator",27,8.153,"neutral"
"20",25,"Female",227,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",61.338,"No","clock",-55,5.167,"neutral"
"20",25,"Female",227,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",61.338,"No","facebook",55,3.004,"low"
"20",25,"Female",227,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",61.338,"No","facebook1",68,3.398,"high"
"20",25,"Female",227,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",61.338,"No","instagram",83,2.901,"low"
"20",25,"Female",227,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",61.338,"No","instagram1",99,4.77,"high"
"20",25,"Female",227,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",61.338,"No","messenger",44,2.456,"low"
"20",25,"Female",227,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",61.338,"No","messenger1",100,2.629,"high"
"20",25,"Female",227,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",61.338,"No","notes",-85,3.985,"neutral"
"20",25,"Female",227,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",61.338,"No","settings",-84,3.728,"neutral"
"20",25,"Female",227,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",61.338,"No","snapchat",34,3.333,"low"
"20",25,"Female",227,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",61.338,"No","snapchat1",92,2.829,"high"
"20",25,"Female",227,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",61.338,"No","weather",27,12.728,"neutral"
"20",25,"Female",227,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",61.338,"No","whatsapp",70,2.436,"low"
"20",25,"Female",227,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",61.338,"No","whatsapp1",85,5.346,"high"
"21",18,"Male",228,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.667,"No","calculator",-85,8.627,"neutral"
"21",18,"Male",228,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.667,"No","clock",-93,4.284,"neutral"
"21",18,"Male",228,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.667,"No","facebook",46,3.081,"low"
"21",18,"Male",228,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.667,"No","facebook1",37,3.926,"high"
"21",18,"Male",228,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.667,"No","instagram",9,4.794,"low"
"21",18,"Male",228,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.667,"No","instagram1",13,4.12,"high"
"21",18,"Male",228,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.667,"No","messenger",55,2.728,"low"
"21",18,"Male",228,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.667,"No","messenger1",78,6.769,"high"
"21",18,"Male",228,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.667,"No","notes",-41,4.275,"neutral"
"21",18,"Male",228,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.667,"No","settings",-56,4.732,"neutral"
"21",18,"Male",228,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.667,"No","snapchat",43,5.694,"low"
"21",18,"Male",228,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.667,"No","snapchat1",65,5.032,"high"
"21",18,"Male",228,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.667,"No","weather",-41,5.55,"neutral"
"21",18,"Male",228,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.667,"No","whatsapp",59,2.914,"low"
"21",18,"Male",228,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.667,"No","whatsapp1",78,2.723,"high"
"22",21,"Male",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.623,"No","calculator",-100,5.579,"neutral"
"22",21,"Male",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.623,"No","clock",-38,4.202,"neutral"
"22",21,"Male",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.623,"No","facebook",100,3.264,"low"
"22",21,"Male",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.623,"No","facebook1",100,2.504,"high"
"22",21,"Male",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.623,"No","instagram",27,2.638,"low"
"22",21,"Male",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.623,"No","instagram1",33,5.947,"high"
"22",21,"Male",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.623,"No","messenger",72,3.401,"low"
"22",21,"Male",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.623,"No","messenger1",100,2.957,"high"
"22",21,"Male",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.623,"No","notes",-83,4.462,"neutral"
"22",21,"Male",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.623,"No","settings",1,3.647,"neutral"
"22",21,"Male",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.623,"No","snapchat",75,2.422,"low"
"22",21,"Male",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.623,"No","snapchat1",31,3.771,"high"
"22",21,"Male",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.623,"No","weather",-41,2.53,"neutral"
"22",21,"Male",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.623,"No","whatsapp",41,2.958,"low"
"22",21,"Male",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.623,"No","whatsapp1",23,2.417,"high"
"23",18,"Female",254,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.072,"No","calculator",9,6.064,"neutral"
"23",18,"Female",254,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.072,"No","clock",7,6.315,"neutral"
"23",18,"Female",254,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.072,"No","facebook",-70,4.593,"low"
"23",18,"Female",254,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.072,"No","facebook1",-59,6.736,"high"
"23",18,"Female",254,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.072,"No","instagram",68,14.063,"low"
"23",18,"Female",254,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.072,"No","instagram1",51,10.463,"high"
"23",18,"Female",254,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.072,"No","messenger",20,5.948,"low"
"23",18,"Female",254,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.072,"No","messenger1",27,7.144,"high"
"23",18,"Female",254,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.072,"No","notes",-22,5.688,"neutral"
"23",18,"Female",254,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.072,"No","settings",0,4.78,"neutral"
"23",18,"Female",254,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.072,"No","snapchat",-27,7.142,"low"
"23",18,"Female",254,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.072,"No","snapchat1",-19,4.537,"high"
"23",18,"Female",254,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.072,"No","weather",-64,6.76,"neutral"
"23",18,"Female",254,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.072,"No","whatsapp",77,10.724,"low"
"23",18,"Female",254,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.072,"No","whatsapp1",81,15.118,"high"
"24",22,"Female",195,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",42.057,"No","calculator",-100,3.668,"neutral"
"24",22,"Female",195,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",42.057,"No","clock",-82,3.999,"neutral"
"24",22,"Female",195,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",42.057,"No","facebook",-67,17.148,"low"
"24",22,"Female",195,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",42.057,"No","facebook1",-11,3.553,"high"
"24",22,"Female",195,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",42.057,"No","instagram",53,3.39,"low"
"24",22,"Female",195,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",42.057,"No","instagram1",98,3.768,"high"
"24",22,"Female",195,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",42.057,"No","messenger",-33,9.51,"low"
"24",22,"Female",195,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",42.057,"No","messenger1",-22,7.183,"high"
"24",22,"Female",195,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",42.057,"No","notes",-40,3.601,"neutral"
"24",22,"Female",195,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",42.057,"No","settings",-100,7.001,"neutral"
"24",22,"Female",195,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",42.057,"No","snapchat",-35,5.426,"low"
"24",22,"Female",195,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",42.057,"No","snapchat1",44,5.195,"high"
"24",22,"Female",195,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",42.057,"No","weather",8,3.935,"neutral"
"24",22,"Female",195,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",42.057,"No","whatsapp",18,9.164,"low"
"24",22,"Female",195,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",42.057,"No","whatsapp1",13,4.784,"high"
"25",22,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.452,"No","calculator",-100,4.211,"neutral"
"25",22,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.452,"No","clock",-100,3.794,"neutral"
"25",22,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.452,"No","facebook",-42,8.141,"low"
"25",22,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.452,"No","facebook1",5,3.942,"high"
"25",22,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.452,"No","instagram",7,3.893,"low"
"25",22,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.452,"No","instagram1",9,5.125,"high"
"25",22,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.452,"No","messenger",-95,6.552,"low"
"25",22,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.452,"No","messenger1",-27,4.695,"high"
"25",22,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.452,"No","notes",-77,5.131,"neutral"
"25",22,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.452,"No","settings",-60,4.157,"neutral"
"25",22,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.452,"No","snapchat",-52,6.865,"low"
"25",22,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.452,"No","snapchat1",-20,4.287,"high"
"25",22,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.452,"No","weather",-52,5.454,"neutral"
"25",22,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.452,"No","whatsapp",100,1.965,"low"
"25",22,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.452,"No","whatsapp1",100,3.937,"high"
"26",24,"Female",409,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",89.893,"No","calculator",-49,5.793,"neutral"
"26",24,"Female",409,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",89.893,"No","clock",-100,3.752,"neutral"
"26",24,"Female",409,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",89.893,"No","facebook",42,4.751,"low"
"26",24,"Female",409,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",89.893,"No","facebook1",37,4.371,"high"
"26",24,"Female",409,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",89.893,"No","instagram",80,4.264,"low"
"26",24,"Female",409,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",89.893,"No","instagram1",94,5.675,"high"
"26",24,"Female",409,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",89.893,"No","messenger",45,6.638,"low"
"26",24,"Female",409,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",89.893,"No","messenger1",65,3.369,"high"
"26",24,"Female",409,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",89.893,"No","notes",-54,7.692,"neutral"
"26",24,"Female",409,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",89.893,"No","settings",-100,3.937,"neutral"
"26",24,"Female",409,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",89.893,"No","snapchat",15,3.624,"low"
"26",24,"Female",409,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",89.893,"No","snapchat1",40,3.755,"high"
"26",24,"Female",409,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",89.893,"No","weather",-67,5.567,"neutral"
"26",24,"Female",409,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",89.893,"No","whatsapp",100,3.199,"low"
"26",24,"Female",409,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",89.893,"No","whatsapp1",100,2.768,"high"
"27",22,"Male",117,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.496,"No","calculator",-87,5.698,"neutral"
"27",22,"Male",117,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.496,"No","clock",-100,2.9,"neutral"
"27",22,"Male",117,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.496,"No","facebook",-100,3.063,"low"
"27",22,"Male",117,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.496,"No","facebook1",-100,1.937,"high"
"27",22,"Male",117,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.496,"No","instagram",43,2.015,"low"
"27",22,"Male",117,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.496,"No","instagram1",56,3.759,"high"
"27",22,"Male",117,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.496,"No","messenger",65,3.423,"low"
"27",22,"Male",117,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.496,"No","messenger1",71,1.869,"high"
"27",22,"Male",117,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.496,"No","notes",-100,2.25,"neutral"
"27",22,"Male",117,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.496,"No","settings",-100,1.503,"neutral"
"27",22,"Male",117,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.496,"No","snapchat",-65,2.628,"low"
"27",22,"Male",117,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.496,"No","snapchat1",-73,2.432,"high"
"27",22,"Male",117,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.496,"No","weather",-34,1.932,"neutral"
"27",22,"Male",117,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.496,"No","whatsapp",-41,2.351,"low"
"27",22,"Male",117,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.496,"No","whatsapp1",-34,2.713,"high"
"28",23,"Female",153,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.69,"No","calculator",-24,4.101,"neutral"
"28",23,"Female",153,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.69,"No","clock",-64,2.466,"neutral"
"28",23,"Female",153,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.69,"No","facebook",22,4.49,"low"
"28",23,"Female",153,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.69,"No","facebook1",54,2.822,"high"
"28",23,"Female",153,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.69,"No","instagram",54,3.989,"low"
"28",23,"Female",153,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.69,"No","instagram1",97,2.471,"high"
"28",23,"Female",153,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.69,"No","messenger",40,2.901,"low"
"28",23,"Female",153,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.69,"No","messenger1",51,9.256,"high"
"28",23,"Female",153,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.69,"No","notes",-72,2.701,"neutral"
"28",23,"Female",153,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.69,"No","settings",-82,2.808,"neutral"
"28",23,"Female",153,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.69,"No","snapchat",-51,4.911,"low"
"28",23,"Female",153,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.69,"No","snapchat1",-41,2.289,"high"
"28",23,"Female",153,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.69,"No","weather",-34,2.258,"neutral"
"28",23,"Female",153,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.69,"No","whatsapp",55,2.412,"low"
"28",23,"Female",153,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.69,"No","whatsapp1",53,3.095,"high"
"29",21,"Female",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.327,"No","calculator",15,4.158,"neutral"
"29",21,"Female",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.327,"No","clock",100,2.813,"neutral"
"29",21,"Female",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.327,"No","facebook",38,3.509,"low"
"29",21,"Female",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.327,"No","facebook1",44,9.845,"high"
"29",21,"Female",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.327,"No","instagram",-42,4.297,"low"
"29",21,"Female",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.327,"No","instagram1",-41,4.256,"high"
"29",21,"Female",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.327,"No","messenger",40,7.967,"low"
"29",21,"Female",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.327,"No","messenger1",28,4.467,"high"
"29",21,"Female",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.327,"No","notes",39,6.183,"neutral"
"29",21,"Female",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.327,"No","settings",45,4.164,"neutral"
"29",21,"Female",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.327,"No","snapchat",-34,3.74,"low"
"29",21,"Female",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.327,"No","snapchat1",-42,4.192,"high"
"29",21,"Female",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.327,"No","weather",-78,6.926,"neutral"
"29",21,"Female",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.327,"No","whatsapp",100,3.079,"low"
